G-truth    | Predict    | Edited     | Image path                                                       
qui        | quy        | quy        | ./data/VNOnDB/word_test/20160602_0183_25303_tg_1_3_15.png        
mọi        | mọn        | mọn        | ./data/VNOnDB/word_test/20160602_0183_25303_tg_1_4_1.png         
Nam        | Nham       | Nham       | ./data/VNOnDB/word_test/20160602_0184_25300_tg_0_0_3.png         
Thủy       | thủy       | thủy       | ./data/VNOnDB/word_test/20160602_0184_25300_tg_0_1_1.png         
Có         | có         | có         | ./data/VNOnDB/word_test/20160602_0184_25300_tg_0_0_6.png         
tỉnh       | tính       | tính       | ./data/VNOnDB/word_test/20160602_0184_25300_tg_0_3_16.png        
44000      | 4400       | 4400       | ./data/VNOnDB/word_test/20160602_0184_25300_tg_0_5_13.png        
nông       | nóng       | nóng       | ./data/VNOnDB/word_test/20160602_0184_25300_tg_0_6_0.png         
Dự         | dị         | dị         | ./data/VNOnDB/word_test/20160602_0184_25300_tg_0_4_15.png        
trình      | tình       | tình       | ./data/VNOnDB/word_test/20160602_0184_25300_tg_1_1_5.png         
kỷ         | ki         | ki         | ./data/VNOnDB/word_test/20160602_0184_25300_tg_1_0_6.png         
khẳng      | khắng      | khắng      | ./data/VNOnDB/word_test/20160602_0184_25300_tg_1_1_18.png        
Phát       | phát       | phát       | ./data/VNOnDB/word_test/20160602_0184_25300_tg_1_1_6.png         
2010       | 200        | 200        | ./data/VNOnDB/word_test/20160602_0184_25300_tg_1_3_3.png         
2020       | 2000       | 2000       | ./data/VNOnDB/word_test/20160602_0184_25300_tg_1_3_12.png        
ưu         | cưu        | cưu        | ./data/VNOnDB/word_test/20160602_0184_25300_tg_1_4_14.png        
năng       | nàng       | nàng       | ./data/VNOnDB/word_test/20160602_0184_25300_tg_1_5_1.png         
Thủy       | thủy       | thủy       | ./data/VNOnDB/word_test/20160603_0185_25300_tg_0_0_16.png        
Trong      | Trang      | Trang      | ./data/VNOnDB/word_test/20160603_0185_25300_tg_1_0_0.png         
Phát       | phát       | phát       | ./data/VNOnDB/word_test/20160603_0185_25300_tg_1_1_5.png         
Hiệp       | hiệp       | hiệp       | ./data/VNOnDB/word_test/20160603_0185_25300_tg_1_1_8.png         
ưu         | lưu        | lưu        | ./data/VNOnDB/word_test/20160603_0185_25300_tg_1_4_12.png        
động       | đông       | đông       | ./data/VNOnDB/word_test/20160603_0185_25300_tg_1_5_12.png        
hụ         | hú         | hú         | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_0_1_8.png        
ngã        | ngà        | ngà        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_0_1_22.png       
xe         | 2e         | 2e         | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_0_2_14.png       
cuống      | cuồng      | cuồng      | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_0_3_10.png       
ngược      | ngước      | ngước      | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_0_4_6.png        
chiều      | chiêu      | chiêu      | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_0_4_7.png        
ben        | bên        | bên        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_0_4_5.png        
Một        | Mộc        | Mộc        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_1_0_0.png        
xe         | 2e         | 2e         | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_0_4_15.png       
chờ        | cHờ        | cHờ        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_1_0_7.png        
Kim        | km         | km         | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_1_1_14.png       
y          | g          | g          | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_1_1_10.png       
trống      | tống       | tống       | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_1_3_4.png        
cùng       | càng       | càng       | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_2_0_3.png        
ĐDV        | Đ0V        | Đ0V        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_1_3_22.png       
Kim        | km         | km         | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_1_3_23.png       
mũi        | mủi        | mủi        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_1_4_2.png        
cứu        | cứa        | cứa        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_2_0_21.png       
ngả        | ngã        | ngã        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_2_1_15.png       
xe         | 2e         | 2e         | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_2_1_8.png        
Chợ        | chợ        | chợ        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_2_2_4.png        
Rẫy        | rẩy        | rẩy        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_2_2_5.png        
Cụ         | cục        | cục        | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_2_2_10.png       
xe         | se         | se         | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_2_3_10.png       
mươi       | mười       | mười       | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_2_3_15.png       
tràn       | trần       | trần       | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_2_4_20.png       
xe         | 2e         | 2e         | ./data/VNOnDB/word_test/20160603_0186_9244_2_tg_2_5_1.png        
Trương     | Trường     | Trường     | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_0_1_14.png      
Thủ        | Chủ        | Chủ        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_0_1_0.png       
Ở          | ở          | ở          | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_0_0_11.png      
Thị        | Chị        | Chị        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_0_4_2.png       
Chị        | chị        | chị        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_0_4_5.png       
gò         | gờ         | gờ         | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_1_0_1.png       
sáng       | sóng       | sóng       | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_1_0_20.png      
đôi        | đời        | đời        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_1_0_5.png       
đêm        | đèm        | đèm        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_1_0_11.png      
ngõ        | ngỡ        | ngỡ        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_1_1_4.png       
nhận       | nhân       | nhân       | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_1_2_15.png      
Thế        | chế        | chế        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_2_0_0.png       
tiêu       | tiều       | tiều       | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_2_0_5.png       
Tối        | đối        | đối        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_2_1_8.png       
chỗ        | chổ        | chổ        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_2_1_17.png      
hè         | hề         | hề         | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_2_3_10.png      
Ở          | ở          | ở          | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_2_2_13.png      
tạm        | tạn        | tạn        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_2_5_14.png      
Chị        | chị        | chị        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_3_0_0.png       
ve         | Ve         | Ve         | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_3_0_5.png       
Ăn         | Ấn         | Ấn         | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_3_1_7.png       
Thân       | Chân       | Chân       | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_3_2_7.png       
Không      | thông      | thông      | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_3_4_13.png      
vào        | váo        | váo        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_3_4_8.png       
huyện      | huyên      | huyên      | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_3_6_2.png       
Thuận      | thuận      | thuận      | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_3_6_3.png       
ngôi       | ngời       | ngời       | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_3_5_17.png      
bây        | bày        | bày        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_4_3_7.png       
rơi        | rói        | rói        | ./data/VNOnDB/word_test/20160603_0187_25283_2_tg_4_3_10.png      
3          | g          | g          | ./data/VNOnDB/word_test/20160603_0188_25311_tg_0_1_9.png         
2003       | 2005       | 2005       | ./data/VNOnDB/word_test/20160603_0188_25311_tg_0_5_2.png         
sau        | sai        | sai        | ./data/VNOnDB/word_test/20160603_0188_25311_tg_0_4_3.png         
36         | 56         | 56         | ./data/VNOnDB/word_test/20160603_0188_25311_tg_0_5_6.png         
ít         | út         | út         | ./data/VNOnDB/word_test/20160603_0189_25311_tg_1_0_16.png        
ty         | tuy        | tuy        | ./data/VNOnDB/word_test/20160603_0189_25311_tg_1_3_14.png        
Chiếc      | chiếc      | chiếc      | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_0_0.png        
khi        | Khi        | Khi        | ./data/VNOnDB/word_test/20160603_0189_25311_tg_1_4_15.png        
thắng      | tháng      | tháng      | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_1_19.png       
thỉnh      | Thính      | Thính      | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_2_16.png       
gấp        | giấp       | giấp       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_2_0.png        
phóng      | phông      | phông      | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_4_16.png       
bạt        | rạt        | rạt        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_5_0.png        
vào        | xào        | xào        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_5_5.png        
Chi        | chi        | chi        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_1_19.png       
Xe         | xe         | xe         | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_0_17.png       
vali       | vai        | vai        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_2_2.png        
băng       | báng       | báng       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_2_10.png       
cấp        | cáp        | cáp        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_2_3.png        
viên       | viện       | viện       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_4_11.png       
Chi        | chi        | chi        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_5_0.png        
ổn         | ởn         | ởn         | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_0_1.png        
Bệnh       | bệnh       | bệnh       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_2_7.png        
bụng       | lụng       | lụng       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_3_15.png       
Chợ        | chợ        | chợ        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_2_9.png        
rên        | rén        | rén        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_2_17.png       
ủi         | củi        | củi        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_3_6.png        
y          | Y          | Y          | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_3_9.png        
mươi       | mười       | mười       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_4_9.png        
nữa        | nưa        | nưa        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_5_13.png       
Mùi        | Nùi        | Nùi        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_3_0_0.png        
Công       | công       | công       | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_0_5.png         
đổi        | đối        | đối        | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_0_13.png        
Y          | y          | y          | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_1_2.png         
Sanofi     | sanofi     | sanofi     | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_1_15.png        
Công       | công       | công       | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_1_13.png        
cũng       | cùng       | cùng       | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_3_12.png        
Bộ         | bộ         | bộ         | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_3_9.png         
Y          | y          | y          | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_3_10.png        
sản        | sơn        | sơn        | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_5_19.png        
giá        | gia        | gia        | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_6_13.png        
cửa        | của        | của        | ./data/VNOnDB/word_test/20160603_0192_25272_tg_0_3_13.png        
cà         | cá         | cá         | ./data/VNOnDB/word_test/20160603_0192_25272_tg_0_3_3.png         
đề         | đồ         | đồ         | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_2_4.png         
Chăm       | chăm       | chăm       | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_6_1.png         
ven        | Ven        | Ven        | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_5_6.png         
bày        | bài        | bài        | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_5_13.png        
sử         | sứ         | sứ         | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_4_7.png         
Chăm       | chăm       | chăm       | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_8_2.png         
đô         | đồ         | đồ         | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_6_14.png        
đán        | tán        | tán        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_0_0_13.png      
tá         | tà         | tà         | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_0_2_20.png      
đến        | đên        | đên        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_0_3_0.png       
chúng      | nhúng      | nhúng      | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_1_4_0.png       
Công       | công       | công       | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_1_4_9.png       
khiến      | khiển      | khiển      | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_1_14.png      
việc       | biệc       | biệc       | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_1_9.png       
mệt        | một        | một        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_2_12.png      
Cương      | lương      | lương      | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_5_15.png      
Gián       | gián       | gián       | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_5_16.png      
Tĩnh       | Tỉnh       | Tỉnh       | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_6_1.png       
Hồ         | Hồi        | Hồi        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_5_4.png       
sức        | nức        | nức        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_3_3_0.png       
rào        | lào        | lào        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_3_4_14.png      
đi         | di         | di         | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_3_4_6.png       
đã         | để         | để         | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_3_5_10.png      
bè         | bèo        | bèo        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_4_1_4.png       
nghị       | nhị        | nhị        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_1_0.png         
vay        | Vay        | Vay        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_0_4.png         
vay        | Vay        | Vay        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_1_8.png         
suất       | Suất       | Suất       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_1_14.png        
khai       | Khai       | Khai       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_2_0.png         
sông       | sòng       | sòng       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_2_16.png        
nước       | cước       | cước       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_4_17.png        
gốc        | giốc       | giốc       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_4_3.png         
lãi        | lới        | lới        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_4_5.png         
ký         | lý         | lý         | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_5_3.png         
hệ         | hộ         | hộ         | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_1_5.png         
công       | Công       | Công       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_1_15.png        
khẩn       | khẩu       | khẩu       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_3_0.png         
4          | 4m         | 4m         | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_2_12.png        
và         | vào        | vào        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_4_3.png         
dự         | lự         | lự         | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_4_5.png         
đó         | đố         | đố         | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_1_15.png      
lớn        | lới        | lới        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_5_9.png       
kinh       | Kinh       | Kinh       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_1_5.png       
Kinh       | kinh       | kinh       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_2_1.png       
tăng       | tàng       | tàng       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_4_0.png       
nguyên     | nguyền     | nguyền     | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_6_5.png       
triển      | triễn      | triễn      | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_2_1_2.png       
quy        | qui        | qui        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_7_2.png       
sản        | sân        | sân        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_7_7.png       
Chỗ        | chỗ        | chỗ        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_2_2_18.png      
triển      | triễn      | triễn      | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_0_8.png       
rằng       | ràng       | ràng       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_0_2.png       
cũng       | củng       | củng       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_1_1.png       
giúp       | giáp       | giáp       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_1_8.png       
Ông        | ông        | ông        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_0_0.png       
quí        | quý        | quý        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_0_4.png       
triển      | triễn      | triễn      | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_2_4.png       
phát       | phút       | phút       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_2_3.png       
Phó        | phó        | phó        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_3_0.png       
Chủ        | chũ        | chũ        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_3_1.png       
chỉ        | chí        | chí        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_5_6.png       
vũ         | vĩ         | vĩ         | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_4_11.png      
nhiêu      | nhiều      | nhiều      | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_5_16.png      
cải        | cái        | cái        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_1_3.png       
Thường     | thường     | thường     | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_2_21.png      
động       | đông       | đông       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_2_0.png       
Sáng       | sáng       | sáng       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_2_13.png      
Hôm        | Hâm        | Hâm        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_2_3.png       
Chấp       | chấp       | chấp       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_4_6.png       
Hội        | Hột        | Hột        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_4_1.png       
của        | cửa        | cửa        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_5_3.png       
IX         | HX         | HX         | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_4_11.png      
và         | Và         | Và         | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_4_12.png      
9          | 1          | 1          | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_4_4.png       
chở        | chổ        | chổ        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_0_4_0.png        
lô         | lờ         | lờ         | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_0_3_16.png       
mạng       | mang       | mang       | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_0_5_10.png       
chờ        | chồ        | chồ        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_0_7.png        
Xe         | xe         | xe         | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_0_16.png       
y          | Y          | Y          | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_1_14.png       
ĐDV        | ĐĐV        | ĐĐV        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_1_17.png       
lớn        | lốn        | lốn        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_3_5.png        
chẩn       | chuẩn      | chuẩn      | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_4_2.png        
Kim        | kim        | kim        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_4_15.png       
Chi        | chi        | chi        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_4_16.png       
Chiếc      | chiếc      | chiếc      | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_1_9.png        
cứu        | cấu        | cấu        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_1_1.png        
ngả        | ngã        | ngã        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_2_0.png        
viện       | Viện       | Viện       | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_2_8.png        
ĐDV        | ĐVV        | ĐVV        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_3_3.png        
Huê        | thuê       | thuê       | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_3_4.png        
cụ         | Cụ         | Cụ         | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_3_18.png       
ói         | ơi         | ơi         | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_4_16.png       
quán       | quản       | quản       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_0_2_13.png        
khu        | Khu        | Khu        | ./data/VNOnDB/word_test/20160604_0197_25272_tg_0_1_18.png        
vụ         | vu         | vu         | ./data/VNOnDB/word_test/20160604_0197_25272_tg_0_3_5.png         
truyền     | tuyền      | tuyền      | ./data/VNOnDB/word_test/20160604_0197_25272_tg_0_5_12.png        
Cũng       | lũng       | lũng       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_0_0.png         
Trung      | trung      | trung      | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_2_5.png         
Bản        | Bảo        | Bảo        | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_0_16.png        
ICA        | TCA        | TCA        | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_1_10.png        
tàng       | tàn        | tàn        | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_3_7.png         
hoá        | hoác       | hoác       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_3_11.png        
du         | de         | de         | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_3_17.png        
trưng      | tưng       | tưng       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_4_10.png        
tháp       | Tháp       | Tháp       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_4_12.png        
Chăm       | chàm       | chàm       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_4_13.png        
Sơn        | sơn        | sơn        | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_4_15.png        
đô         | đơ         | đơ         | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_5_9.png         
đô         | đỏ         | đỏ         | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_6_3.png         
thiếu      | Thiếu      | Thiếu      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_0_9.png         
Chăm       | Chàm       | Chàm       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_6_13.png        
trên       | Triên      | Triên      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_0_11.png        
Nông       | nông       | nông       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_0_20.png        
Sơn        | sơn        | sơn        | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_6_15.png        
Hỗ         | hỗ         | hỗ         | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_7_1.png         
Có         | có         | có         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_0_6.png         
nghiệp     | nghiện     | nghiện     | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_1_0.png         
Nguyên     | nguyên     | nguyên     | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_1_12.png        
triển      | Triển      | Triển      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_1_3.png         
thiếu      | Thiếu      | Thiếu      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_2_1.png         
thôn       | Thôn       | Thôn       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_1_5.png         
nhập       | nhận       | nhận       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_2_9.png         
trên       | Trên       | Trên       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_2_10.png        
và         | Và         | Và         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_1_13.png        
bộ         | Bộ         | Bộ         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_1_15.png        
từ         | Từ         | Từ         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_2_14.png        
tháng      | Tháng      | Tháng      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_3_0.png         
trong      | Trong      | Trong      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_3_9.png         
thiếu      | Thiếu      | Thiếu      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_3_13.png        
trung      | Trung      | Trung      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_3_17.png        
tổng       | Tổng       | Tổng       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_3_4.png         
bình       | Bình       | Bình       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_4_0.png         
thời       | Thời       | Thời       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_4_4.png         
tiếp       | tiến       | tiến       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_4_10.png        
tục        | Tục        | Tục        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_4_11.png        
so         | So         | So         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_3_15.png        
kỳ         | kì         | kì         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_4_5.png         
và         | Và         | Và         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_4_14.png        
Trong      | trong      | trong      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_0_0.png         
nông       | rông       | rông       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_5_9.png         
tưới       | Tưới       | Tưới       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_6_0.png         
vào        | Vào        | Vào        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_6_1.png         
tại        | Tại        | Tại        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_0_4.png         
