G-truth    | Predict    | Edited     | Image path                                                       
khi        | Khi        | Khi        | ./data/VNOnDB/word_test/20160603_0189_25311_tg_1_4_15.png        
thắng      | tháng      | tháng      | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_1_19.png       
giờ        | chờ        | chờ        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_0_16.png       
xe         | mỗ         | mỗ         | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_0_22.png       
thỉnh      | Thính      | Thính      | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_2_16.png       
gấp        | giấp       | giấp       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_2_0.png        
vì         | vài        | vài        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_2_1.png        
phóng      | phông      | phông      | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_4_16.png       
dài        | đầu        | đầu        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_4_0.png        
bạt        | rạt        | rạt        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_5_0.png        
vào        | xào        | xào        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_0_5_5.png        
việc       | xiệc       | xiệc       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_1_8.png        
Chi        | chi        | chi        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_1_19.png       
Xe         | xe         | xe         | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_0_17.png       
trống      | hầu        | hầu        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_3_17.png       
vali       | vai        | vai        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_2_2.png        
băng       | báng       | báng       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_2_10.png       
cấp        | cáp        | cáp        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_2_3.png        
hầu        | và         | và         | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_3_18.png       
viên       | viện       | viện       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_4_11.png       
Chi        | chi        | chi        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_1_5_0.png        
ổn         | ởn         | ởn         | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_0_1.png        
Bệnh       | bệnh       | bệnh       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_2_7.png        
bụng       | lụng       | lụng       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_3_15.png       
Chợ        | chợ        | chợ        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_2_9.png        
rên        | rén        | rén        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_2_17.png       
ủi         | củi        | củi        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_3_6.png        
bị         | lại        | lại        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_4_1.png        
y          | Y          | Y          | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_3_9.png        
mươi       | mười       | mười       | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_4_9.png        
nữa        | nưa        | nưa        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_5_13.png       
Mùi        | Nùi        | Nùi        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_3_0_0.png        
ói         | với        | với        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_5_0.png        
ói         | với        | với        | ./data/VNOnDB/word_test/20160603_0190_9244_2_tg_2_6_0.png        
Công       | công       | công       | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_0_5.png         
đổi        | đối        | đối        | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_0_13.png        
Y          | y          | y          | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_1_2.png         
Sanofi     | sanofi     | sanofi     | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_1_15.png        
Công       | công       | công       | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_1_13.png        
cũng       | cùng       | cùng       | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_3_12.png        
Bộ         | bộ         | bộ         | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_3_9.png         
Y          | y          | y          | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_3_10.png        
sản        | sơn        | sơn        | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_5_19.png        
giá        | gia        | gia        | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_6_13.png        
ứng        | ương       | ương       | ./data/VNOnDB/word_test/20160603_0191_25288_tg_0_6_19.png        
cửa        | của        | của        | ./data/VNOnDB/word_test/20160603_0192_25272_tg_0_3_13.png        
cà         | cá         | cá         | ./data/VNOnDB/word_test/20160603_0192_25272_tg_0_3_3.png         
đề         | đồ         | đồ         | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_2_4.png         
Chăm       | chăm       | chăm       | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_6_1.png         
hoá        | hóa        | hóa        | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_4_9.png         
ven        | Ven        | Ven        | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_5_6.png         
bày        | bài        | bài        | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_5_13.png        
sử         | sứ         | sứ         | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_4_7.png         
Chăm       | chăm       | chăm       | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_8_2.png         
đô         | đồ         | đồ         | ./data/VNOnDB/word_test/20160603_0192_25272_tg_1_6_14.png        
đán        | tán        | tán        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_0_0_13.png      
1          | tai        | tai        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_0_0_0.png       
cũ         | của        | của        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_0_1_15.png      
tá         | tà         | tà         | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_0_2_20.png      
đến        | đên        | đên        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_0_3_0.png       
lại        | ra         | ra         | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_0_4_14.png      
dòm        | đám        | đám        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_1_0_4.png       
chúng      | nhúng      | nhúng      | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_1_4_0.png       
Công       | công       | công       | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_1_4_9.png       
khiến      | khiển      | khiển      | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_1_14.png      
việc       | biệc       | biệc       | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_1_9.png       
mệt        | một        | một        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_2_12.png      
0134520    | 0130       | 0130       | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_5_12.png      
Cương      | lương      | lương      | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_5_15.png      
Gián       | gián       | gián       | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_5_16.png      
Tĩnh       | Tỉnh       | Tỉnh       | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_6_1.png       
Hồ         | Hồi        | Hồi        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_2_5_4.png       
dám        | giám       | giám       | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_3_0_3.png       
là         | một        | một        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_3_0_13.png      
sức        | nức        | nức        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_3_3_0.png       
rào        | lào        | lào        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_3_4_14.png      
đi         | di         | di         | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_3_4_6.png       
đã         | để         | để         | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_3_5_10.png      
lại        | ở          | ở          | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_4_1_10.png      
bè         | bèo        | bèo        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_4_1_4.png       
xứ         | người      | người      | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_4_1_12.png      
ở          | rức        | rức        | ./data/VNOnDB/word_test/20160604_0193_25627_3_tg_4_1_11.png      
nghị       | nhị        | nhị        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_1_0.png         
vay        | Vay        | Vay        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_0_4.png         
vay        | Vay        | Vay        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_1_8.png         
triển      | triểu      | triểu      | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_1_22.png        
suất       | Suất       | Suất       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_1_14.png        
khai       | Khai       | Khai       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_2_0.png         
sông       | sòng       | sòng       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_2_16.png        
5          | 505        | 505        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_1_17.png        
1          | một        | một        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_3_3.png         
nước       | cước       | cước       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_4_17.png        
gốc        | giốc       | giốc       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_4_3.png         
lãi        | lới        | lới        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_4_5.png         
ký         | lý         | lý         | ./data/VNOnDB/word_test/20160604_0194_25475_tg_0_5_3.png         
hệ         | hộ         | hộ         | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_1_5.png         
công       | Công       | Công       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_1_15.png        
khẩn       | khẩu       | khẩu       | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_3_0.png         
1          | một        | một        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_1_14.png        
4          | 4m         | 4m         | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_2_12.png        
và         | vào        | vào        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_4_3.png         
dự         | lự         | lự         | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_4_5.png         
1          | 101        | 101        | ./data/VNOnDB/word_test/20160604_0194_25475_tg_1_3_10.png        
Nguyễn     | Thiện      | Thiện      | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_0_12.png      
nhưng      | không      | không      | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_0_2.png       
Trước      | đó         | đó         | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_0_6.png       
Thiện      | Nhân       | Nhân       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_0_13.png      
khỏe       | HÁI        | HÁI        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_0_4.png       
tịch       | Nguyễn     | Nguyễn     | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_0_11.png      
Nhân       | nêu        | nêu        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_0_14.png      
mười       | nguyên     | nguyên     | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_0_16.png      
Phó        | chủ        | chủ        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_0_9.png       
Chủ        | tịch       | tịch       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_0_10.png      
nêu        | mười       | mười       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_0_15.png      
To         | nhưng      | nhưng      | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_0_1.png       
đó         | kia        | kia        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_0_7.png       
liệu       | liệc       | liệc       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_2_16.png      
đó         | đố         | đố         | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_1_15.png      
cao        | cang       | cang       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_4_17.png      
tư         | tai        | tai        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_3_11.png      
lớn        | lới        | lới        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_0_5_9.png       
kinh       | Kinh       | Kinh       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_1_5.png       
Kinh       | kinh       | kinh       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_2_1.png       
hóa        | hoác       | hoác       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_2_12.png      
khỏe       | khoả       | khoả       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_3_6.png       
tăng       | tàng       | tàng       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_4_0.png       
nguyên     | nguyền     | nguyền     | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_6_5.png       
triển      | triễn      | triễn      | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_2_1_2.png       
quy        | qui        | qui        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_7_2.png       
sản        | sân        | sân        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_1_7_7.png       
này        | nàng       | nàng       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_2_2_16.png      
Chỗ        | chỗ        | chỗ        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_2_2_18.png      
triển      | triễn      | triễn      | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_0_8.png       
rằng       | ràng       | ràng       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_0_2.png       
cũng       | củng       | củng       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_1_1.png       
giúp       | giáp       | giáp       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_1_8.png       
Ông        | ông        | ông        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_0_0.png       
quí        | quý        | quý        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_0_4.png       
triển      | triễn      | triễn      | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_2_4.png       
phát       | phút       | phút       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_2_3.png       
Phó        | phó        | phó        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_3_0.png       
Chủ        | chũ        | chũ        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_3_1.png       
còn        | cái        | cái        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_5_2.png       
chỉ        | chí        | chí        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_5_6.png       
vũ         | vĩ         | vĩ         | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_4_11.png      
nhiêu      | nhiều      | nhiều      | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_3_5_16.png      
cải        | cái        | cái        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_1_3.png       
Du         | Deo        | Deo        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_0_2.png       
Thường     | thường     | thường     | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_2_21.png      
động       | đông       | đông       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_2_0.png       
Sáng       | sáng       | sáng       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_2_13.png      
Hôm        | Hâm        | Hâm        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_2_3.png       
Chấp       | chấp       | chấp       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_4_6.png       
khóa       | khoá       | khoá       | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_4_10.png      
Hội        | Hột        | Hột        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_4_1.png       
của        | cửa        | cửa        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_5_3.png       
IX         | HX         | HX         | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_4_11.png      
và         | Và         | Và         | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_4_12.png      
9          | 1          | 1          | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_4_4.png       
9          | gội        | gội        | ./data/VNOnDB/word_test/20160604_0195_26558_2_tg_4_6_2.png       
chở        | chổ        | chổ        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_0_4_0.png        
lô         | lờ         | lờ         | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_0_3_16.png       
mạng       | mang       | mang       | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_0_5_10.png       
chúng      | cháng      | cháng      | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_0_13.png       
chờ        | chồ        | chồ        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_0_7.png        
Xe         | xe         | xe         | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_0_16.png       
y          | Y          | Y          | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_1_14.png       
theo       | thèo       | thèo       | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_2_0.png        
lớn        | lốn        | lốn        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_3_5.png        
chẩn       | chuẩn      | chuẩn      | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_4_2.png        
Kim        | kim        | kim        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_4_15.png       
Chi        | chi        | chi        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_1_4_16.png       
Chiếc      | chiếc      | chiếc      | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_1_9.png        
cứu        | cấu        | cấu        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_1_1.png        
ngả        | ngã        | ngã        | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_2_0.png        
viện       | Viện       | Viện       | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_2_8.png        
Huê        | thuê       | thuê       | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_3_4.png        
cụ         | Cụ         | Cụ         | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_3_18.png       
mươi       | mưởi       | mưởi       | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_4_8.png        
ói         | ơi         | ơi         | ./data/VNOnDB/word_test/20160604_0196_9244_2_tg_2_4_16.png       
Sẽ         | Sề         | Sề         | ./data/VNOnDB/word_test/20160604_0197_25272_tg_0_0_0.png         
quán       | quản       | quản       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_0_2_13.png        
khu        | Khu        | Khu        | ./data/VNOnDB/word_test/20160604_0197_25272_tg_0_1_18.png        
vụ         | vu         | vu         | ./data/VNOnDB/word_test/20160604_0197_25272_tg_0_3_5.png         
truyền     | tuyền      | tuyền      | ./data/VNOnDB/word_test/20160604_0197_25272_tg_0_5_12.png        
tour       | trau       | trau       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_0_5_7.png         
Cũng       | lũng       | lũng       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_0_0.png         
du         | Qu         | Qu         | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_0_8.png         
Trung      | trung      | trung      | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_2_5.png         
Bản        | Bảo        | Bảo        | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_0_16.png        
tàng       | tàn        | tàn        | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_3_7.png         
hoá        | hoác       | hoác       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_3_11.png        
du         | de         | de         | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_3_17.png        
trưng      | tưng       | tưng       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_4_10.png        
tháp       | Tháp       | Tháp       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_4_12.png        
Chăm       | chàm       | chàm       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_4_13.png        
Sơn        | sơn        | sơn        | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_4_15.png        
đô         | đơ         | đơ         | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_5_9.png         
đô         | đỏ         | đỏ         | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_6_3.png         
thiếu      | Thiếu      | Thiếu      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_0_9.png         
Chăm       | Chàm       | Chàm       | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_6_13.png        
trên       | Triên      | Triên      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_0_11.png        
Nông       | nông       | nông       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_0_20.png        
Sơn        | sơn        | sơn        | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_6_15.png        
Hỗ         | hỗ         | hỗ         | ./data/VNOnDB/word_test/20160604_0197_25272_tg_1_7_1.png         
Có         | có         | có         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_0_6.png         
nghiệp     | nghiện     | nghiện     | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_1_0.png         
Nguyên     | nguyên     | nguyên     | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_1_12.png        
triển      | Triển      | Triển      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_1_3.png         
thiếu      | Thiếu      | Thiếu      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_2_1.png         
thôn       | Thôn       | Thôn       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_1_5.png         
nhập       | nhận       | nhận       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_2_9.png         
trên       | Trên       | Trên       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_2_10.png        
và         | Và         | Và         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_1_13.png        
bộ         | Bộ         | Bộ         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_1_15.png        
từ         | Từ         | Từ         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_2_14.png        
tháng      | Tháng      | Tháng      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_3_0.png         
trong      | Trong      | Trong      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_3_9.png         
thiếu      | Thiếu      | Thiếu      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_3_13.png        
trung      | Trung      | Trung      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_3_17.png        
tổng       | Tổng       | Tổng       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_3_4.png         
bình       | Bình       | Bình       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_4_0.png         
thời       | Thời       | Thời       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_4_4.png         
tiếp       | tiến       | tiến       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_4_10.png        
tục        | Tục        | Tục        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_4_11.png        
so         | So         | So         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_3_15.png        
kỳ         | kì         | kì         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_4_5.png         
và         | Và         | Và         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_4_14.png        
Trong      | trong      | trong      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_0_0.png         
nông       | rông       | rông       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_5_9.png         
tưới       | Tưới       | Tưới       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_6_0.png         
niệm       | viện       | viện       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_0_7.png         
vào        | Vào        | Vào        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_6_1.png         
tại        | Tại        | Tại        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_0_4.png         
về         | xè         | xè         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_0_5_14.png        
lễ         | lỗ         | lỗ         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_0_5.png         
kỷ         | ki         | ki         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_0_6.png         
thường     | Thường     | Thường     | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_1_3.png         
Chương     | chương     | chương     | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_1_6.png         
trình      | Trình      | Trình      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_1_7.png         
triển      | Triển      | Triển      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_1_9.png         
khẳng      | khắng      | khắng      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_2_3.png         
Hiệp       | Hợp        | Hợp        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_1_11.png        
thế        | thê        | thê        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_0_10.png        
trú        | Trú        | Trú        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_1_4.png         
tại        | Tại        | Tại        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_1_16.png        
Hà         | kia        | kia        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_2_0.png         
tiêu       | Tiêu       | Tiêu       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_2_12.png        
nước       | cước       | cước       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_2_15.png        
2010       | 200        | 200        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_3_7.png         
2020       | 200        | 200        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_3_16.png        
phải       | dãi        | dãi        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_3_18.png        
vào        | Vào        | Vào        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_3_5.png         
vào        | Váo        | Váo        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_3_14.png        
năm        | năn        | năn        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_3_15.png        
tạo        | Tạo        | Tạo        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_4_5.png         
số         | Số         | Số         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_3_13.png        
tố         | Tố         | Tố         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_4_3.png         
tượng      | Tượng      | Tượng      | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_6_4.png         
tiên       | Tiên       | Tiên       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_5_3.png         
tham       | Tham       | Tham       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_6_5.png         
lớn        | cớn        | cớn        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_5_16.png        
tư         | Tứ         | Tứ         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_4_13.png        
ưu         | vu         | vu         | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_5_2.png         
phương     | Phương     | Phương     | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_6_9.png         
thực       | Thực       | Thực       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_6_7.png         
thức       | Thức       | Thức       | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_6_10.png        
quản       | quả        | quả        | ./data/VNOnDB/word_test/20160604_0198_25300_tg_1_6_11.png        
